id,rel_output,rel_type
trm_4a3fd79d0ac87,trm_4a3fd79d0b8e5,isKindOf
trm_4a3fd79d0ac87,trm_4a3fd79d09a3d,isPartOf
trm_4a3fd79d0ba48,trm_4a3fd79d0ba48,isSelf
trm_4a3fd79d0ba48,ctp_C5,inCategory
trm_4a3fd79d0ba48,trm_4a3fd79d0ba60,isKindOf
trm_4a3fd79d0ba48,trm_4a3fd79d09b04,isPartOf
trm_52b5f1ef4f9cc,trm_52b5f1ef4f9cc,isSelf
trm_52b5f1ef4f9cc,trm_558c73b3663a6,hasKind
trm_52b5f1ef4f9cc,trm_4a3fd79d0ac9e,hasKind
trm_52b5f1ef4f9cc,trm_558c74156b7ee,hasKind
trm_52b5f1ef4f9cc,trm_4a3fd79d0b802,isPartOf
trm_52b5f1ef4f9cc,trm_4a3fd79d0b89e,isPartOf
trm_4a3fd79d0ac93,trm_4a3fd79d0ac93,isSelf
trm_4a3fd79d0ac93,ctp_C6,inCategory
trm_4a3fd79d0ac93,trm_4a3fd79d0af94,isKindOf
trm_4a3fd79d0ac9e,trm_4a3fd79d0ac9e,isSelf
trm_4a3fd79d0ac9e,ctp_C4,inCategory
trm_4a3fd79d0ac9e,trm_4a3fd79d0ba60,hasPart
trm_4a3fd79d0ac9e,trm_52b5f1ef4f9cc,isKindOf
trm_4a3fd79d0ac9e,trm_4a3fd79d0b5a7,isKindOf
trm_5029751d118c4,trm_5029751d118c4,isSelf
trm_5029751d118c4,trm_4a3fd79d0b4b5,isPartOf
trm_557b493133416,trm_557b493133416,isSelf
trm_557b493133416,ctp_C5,inCategory
trm_557b493133416,trm_55b6b9d7c9435,isKindOf
trm_4a3fd79d0acc1,trm_4a3fd79d0acc1,isSelf
trm_4a3fd79d0acc1,ctp_C4,inCategory
trm_4a3fd79d0acc1,trm_4a3fd79d0b6e9,hasKind
trm_4a3fd79d0acc1,trm_4a3fd79d0ae7b,hasKind
trm_557b493e4203a,trm_557b493e4203a,isSelf
trm_557b493e4203a,trm_4b6525253c63f,hasKind
trm_557b493e4203a,trm_4a3fd79d0a33b,isKindOf
trm_5521a3da10349,trm_5521a3da10349,isSelf
trm_5521a3da10349,trm_5521a45a397a6,hasKind
trm_5521a3da10349,trm_5521a6bc4db33,hasKind
trm_5521a3da10349,trm_4e89aebaa311d,isKindOf
trm_557b494ca540d,trm_557b494ca540d,isSelf
trm_557b494ca540d,trm_557b48a224b95,isKindOf
trm_557b494ca540d,trm_4a3fd79d0a83f,isPartOf
trm_557b495cdde57,trm_557b495cdde57,isSelf
trm_557b495cdde57,trm_557b4a81a4a17,isKindOf
trm_557b495cdde57,trm_5159cb12a0f92,isPartOf
trm_4a3fd79d0ad12,trm_4a3fd79d0ad12,isSelf
trm_4a3fd79d0ad12,ctp_C3,inCategory
trm_4a3fd79d0ad12,trm_4a3fd79d0a5ed,isKindOf
trm_4a3fd79d0ad1d,trm_4a3fd79d0ad1d,isSelf
trm_4a3fd79d0ad1d,trm_4a3fd79d0a746,isKindOf
trm_4a3fd79d0ad29,trm_4a3fd79d0ad29,isSelf
trm_4a3fd79d0ad29,ctp_C3,inCategory
trm_4a3fd79d0ad29,trm_4a3fd79d0aec1,isKindOf
trm_4a3fd79d0ad41,trm_4a3fd79d0ad41,isSelf
trm_4a3fd79d0ad41,ctp_C2,inCategory
trm_4a3fd79d0ad4c,trm_4a3fd79d0ad4c,isSelf
trm_4a3fd79d0ad4c,ctp_C1,inCategory
trm_4a3fd79d0ad4c,trm_4d21e9a7dd8ca,isPartOf
trm_4a3fd79d0ad64,trm_4a3fd79d0ad64,isSelf
trm_4a3fd79d0ad94,trm_4a3fd79d0ad94,isSelf
trm_4a3fd79d0ad94,ctp_C5,inCategory
trm_4a3fd79d0ad94,trm_4a3fd79d0a891,isKindOf
trm_4e89aebaa311d,trm_4e89aebaa311d,isSelf
trm_4e89aebaa311d,ctp_C5,inCategory
trm_4e89aebaa311d,trm_5519ba1746e95,hasKind
trm_4e89aebaa311d,trm_5521a2aa5b127,hasKind
trm_4e89aebaa311d,trm_5521a3da10349,hasKind
trm_4e89aebaa311d,trm_5521a51034353,hasKind
trm_4e89aebaa311d,trm_5521a5f310604,hasKind
trm_4e89aebaa311d,trm_5521a663cd89c,hasKind
trm_4e89aebaa311d,trm_5521a6bc4db33,hasKind
trm_4e89aebaa311d,trm_5521a7a1376ed,hasKind
trm_4e89aebaa311d,trm_4feb44e5ae25b,hasPart
trm_4e89aebaa311d,trm_565bce2791089,isKindOf
trm_4e89aebaa311d,trm_4a3fd79d0a533,isKindOf
trm_557b49851e991,trm_557b49851e991,isSelf
trm_557b49851e991,ctp_C4,inCategory
trm_557b49851e991,trm_4a3fd79d09849,hasPart
trm_557b49851e991,trm_4a3fd79d0a431,hasPart
trm_557b49851e991,trm_4aae62e4ad209,isKindOf
trm_557b49851e991,trm_4a3fd79d0ac30,isPartOf
trm_4a3fd79d0adab,trm_4a3fd79d0adab,isSelf
trm_4a3fd79d0adab,ctp_C5,inCategory
trm_4a3fd79d0adb7,trm_4a3fd79d0adb7,isSelf
trm_4a3fd79d0adb7,ctp_C3,inCategory
trm_4a3fd79d0adb7,trm_4a3fd79d0b02c,hasPart
trm_4a3fd79d0adb7,trm_4a3fd79d0aec1,isKindOf
trm_4a3fd79d0adc3,trm_4a3fd79d0adc3,isSelf
trm_4a3fd79d0adc3,ctp_C5,inCategory
trm_4a3fd79d0adc3,trm_4a3fd79d0a746,isKindOf
trm_4a3fd79d0adcf,trm_4a3fd79d0adcf,isSelf
trm_4a3fd79d0adcf,ctp_C5,inCategory
trm_4a3fd79d0adcf,trm_565bce2791089,isKindOf
trm_4a3fd79d0addc,trm_4a3fd79d0addc,isSelf
trm_4a3fd79d0addc,trm_4a3fd79d0aa2f,isKindOf
trm_4a3fd79d0ade8,trm_4a3fd79d0ade8,isSelf
trm_4a3fd79d0adf4,trm_4a3fd79d0adf4,isSelf
trm_4a3fd79d0ae00,trm_4a3fd79d0ae00,isSelf
trm_5154b23a3156a,trm_5154b23a3156a,isSelf
trm_5154aa9735134,trm_5154aa9735134,isSelf
trm_4a3fd79d0ae17,trm_4a3fd79d0ae17,isSelf
trm_4a3fd79d0ae17,ctp_C6,inCategory
trm_4a3fd79d0ae2b,trm_4a3fd79d0ae2b,isSelf
trm_4a3fd79d0ae2b,ctp_C6,inCategory
trm_4a3fd79d0ae3d,trm_4a3fd79d0ae3d,isSelf
trm_4a3fd79d0ae3d,ctp_C1,inCategory
trm_4a3fd79d0ae3d,trm_4a3fd79d09be2,hasKind
trm_4a3fd79d0ae3d,trm_4a3fd79d0b160,isKindOf
trm_4a3fd79d0ae58,trm_4a3fd79d0ae58,isSelf
trm_4a3fd79d0ae58,ctp_C6,inCategory
trm_4a3fd79d0ae64,trm_4a3fd79d0ae64,isSelf
trm_4a3fd79d0ae64,ctp_C6,inCategory
trm_4a3fd79d0ae70,trm_4a3fd79d0ae70,isSelf
trm_4a3fd79d0ae70,ctp_C5,inCategory
trm_4a3fd79d0ae70,trm_4a3fd79d0a891,isKindOf
trm_4a3fd79d0ae7b,trm_4a3fd79d0ae7b,isSelf
trm_4a3fd79d0ae7b,trm_4a3fd79d0acc1,isKindOf
trm_4a3fd79d0ae87,trm_4a3fd79d0ae87,isSelf
trm_4a3fd79d0ae87,ctp_C5,inCategory
trm_4a3fd79d0ae87,trm_4a3fd79d0a908,isKindOf
trm_4ffca95528c88,trm_4ffca95528c88,isSelf
trm_52405de6b7a63,trm_52405de6b7a63,isSelf
trm_5534111a8bc96,trm_5534111a8bc96,isSelf
trm_5534111a8bc96,trm_557b48e337218,isKindOf
trm_4a3fd79d0aeaa,trm_4a3fd79d0aeaa,isSelf
trm_4a3fd79d0aeaa,trm_4a3fd79d0b11a,isKindOf
trm_4a3fd79d0aeb6,trm_4a3fd79d0aeb6,isSelf
trm_4a3fd79d0aeb6,ctp_C6,inCategory
trm_4a3fd79d0aeb6,trm_4a3fd79d0b2b4,hasPart
trm_4a3fd79d0aeb6,trm_4a3fd79d0b58f,hasPart
trm_4a3fd79d0aeb6,trm_558c7439832d9,hasPart
trm_4a3fd79d0aeb6,trm_4a3fd79d0b4a9,isKindOf
trm_4a3fd79d0aeb6,trm_4a3fd79d0b802,isPartOf
trm_4a3fd79d0aec1,trm_4a3fd79d0aec1,isSelf
trm_4a3fd79d0aec1,ctp_C3,inCategory
trm_4a3fd79d0aec1,trm_4a3fd79d096be,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d09810,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d0a072,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d09e07,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d0a590,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d0a81b,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d0a862,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d0a87a,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d0ad29,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d0adb7,hasKind
trm_4a3fd79d0aec1,trm_4a3fd79d0a038,isKindOf
trm_4a3fd79d0b95b,trm_4a3fd79d0b95b,isSelf
trm_4a3fd79d0b95b,ctp_C5,inCategory
trm_4a3fd79d0b95b,trm_4a3fd79d09b1c,hasKind
trm_4a3fd79d0b95b,trm_4a3fd79d0ba01,hasPart
trm_4a3fd79d0b95b,trm_4a3fd79d0a891,isKindOf
trm_4a3fd79d0b95b,trm_4a3fd79d0a04f,isPartOf
trm_5154a9f45903f,trm_5154a9f45903f,isSelf
trm_5154a9f45903f,ctp_C9,inCategory
trm_5154b049c279f,trm_5154b049c279f,isSelf
trm_4a3fd79d0b967,trm_4a3fd79d0b967,isSelf
trm_4a3fd79d0b967,ctp_C5,inCategory
trm_4a3fd79d0b967,trm_4a3fd79d0aab0,hasKind
trm_4a3fd79d0b967,trm_4a3fd79d0a30c,hasKind
trm_4a3fd79d0b967,trm_4a3fd79d0b58f,hasKind
trm_4a3fd79d0b967,trm_557b4b7176394,hasKind
trm_4a3fd79d0b967,trm_4a3fd79d0ab65,hasKind
trm_4a3fd79d0b967,trm_55ef687f48a9d,hasKind
trm_4a3fd79d0b967,trm_5595bde6b2e95,hasKind
trm_4a3fd79d0b967,trm_55b6b8b8e7870,hasKind
trm_4a3fd79d0b967,trm_4a3fd79d0b665,hasKind
trm_4a3fd79d0b967,trm_4a3fd79d0ba01,hasPart
trm_4a3fd79d0b967,trm_55ce70b20186b,hasPart
trm_4a3fd79d0b967,trm_4a3fd79d0a891,isKindOf
trm_4a3fd79d0b967,trm_4a3fd79d0a04f,isPartOf
trm_4a3fd79d0b972,trm_4a3fd79d0b972,isSelf
trm_4a3fd79d0b972,ctp_C5,inCategory
trm_4a3fd79d0b972,trm_4a3fd79d0b8cd,hasPart
trm_4a3fd79d0b972,trm_4a3fd79d0b920,isKindOf
trm_4a3fd79d0aecd,trm_4a3fd79d0aecd,isSelf
trm_4a3fd79d0aecd,ctp_C8,inCategory
trm_4a3fd79d0ba54,trm_4a3fd79d0ba54,isSelf
trm_4a3fd79d0ba54,ctp_C5,inCategory
trm_4a3fd79d0ba54,trm_4a3fd79d098a6,hasKind
trm_4a3fd79d0ba54,trm_4a3fd79d0b0f7,isPartOf
trm_4a3fd79d0ba60,trm_4a3fd79d0ba60,isSelf
trm_4a3fd79d0ba60,ctp_C5,inCategory
trm_4a3fd79d0ba60,trm_4a3fd79d0ba48,hasKind
trm_4a3fd79d0ba60,trm_4a3fd79d0ba19,hasKind
trm_4a3fd79d0ba60,trm_4a3fd79d0b943,hasPart
trm_4a3fd79d0ba60,trm_4a3fd79d098a6,hasPart
trm_4a3fd79d0ba60,trm_4a3fd79d0b5a7,isPartOf
trm_4a3fd79d0ba60,trm_4a3fd79d0ac9e,isPartOf
trm_557b4993a0fdd,trm_557b4993a0fdd,isSelf
trm_557b4993a0fdd,ctp_C5,inCategory
trm_557b4993a0fdd,trm_5159cb12a0f92,hasKind
trm_557b4993a0fdd,trm_4a3fd79d0a33b,hasPart
trm_557b4993a0fdd,trm_4a3fd79d0a7bb,isKindOf
trm_557b4993a0fdd,trm_4a3fd79d0a038,isPartOf
trm_502403240a2a2,trm_502403240a2a2,isSelf
trm_555cfb890d721,trm_555cfb890d721,isSelf
trm_555cfb890d721,trm_558c73b3663a6,hasKind
trm_555cfb890d721,trm_5678a999f1c19,hasKind
trm_555cfb890d721,trm_557b4891e9265,isKindOf
trm_4a3fd79d0aed8,trm_4a3fd79d0aed8,isSelf
trm_4a3fd79d0aed8,ctp_C5,inCategory
trm_4a3fd79d0aed8,trm_4a3fd79d0a275,isKindOf
trm_4a3fd79d0aee4,trm_4a3fd79d0aee4,isSelf
trm_4a3fd79d0aee4,ctp_C5,inCategory
trm_4a3fd79d0aee4,trm_4a3fd79d0a04f,isKindOf
trm_5521a45a397a6,trm_5521a45a397a6,isSelf
trm_5521a45a397a6,trm_5521a3da10349,isKindOf
trm_4a3fd79d0aeef,trm_4a3fd79d0aeef,isSelf
trm_4a3fd79d0aeef,ctp_C5,inCategory
trm_4a3fd79d0aeef,trm_4a3fd79d0a891,isKindOf
trm_557b499fac085,trm_557b499fac085,isSelf
trm_557b499fac085,ctp_C4,inCategory
trm_557b499fac085,trm_4c3e04d656f06,isKindOf
trm_4f3a72a028d90,trm_4f3a72a028d90,isSelf
trm_4f3a72a028d90,trm_4a3fd79d09925,hasKind
trm_4a3fd79d0af4c,trm_4a3fd79d0af4c,isSelf
trm_4a3fd79d0af4c,ctp_C4,inCategory
trm_4a3fd79d0af5a,trm_4a3fd79d0af5a,isSelf
trm_4a3fd79d0af5a,ctp_C9,inCategory
trm_559f0a129c136,trm_559f0a129c136,isSelf
trm_559f0a129c136,trm_4a3fd79d0af71,isPartOf
trm_557b49ad14adf,trm_557b49ad14adf,isSelf
trm_557b49ad14adf,ctp_C4,inCategory
trm_557b49ad14adf,trm_557b4add1837e,isKindOf
trm_557b49ad14adf,trm_4a3fd79d0ac30,isPartOf
trm_557b4a7315f1b,trm_557b4a7315f1b,isSelf
trm_557b4a7315f1b,ctp_C7,inCategory
trm_557b4a7315f1b,trm_55b6b92c1fd76,hasKind
trm_557b4a7315f1b,trm_55b6b952c1b4c,hasKind
trm_557b4a7315f1b,trm_558c7b337080f,hasKind
trm_557b4a7315f1b,trm_55b6b910b4b23,hasKind
trm_557b4a7315f1b,trm_558c7b707f606,hasKind
trm_557b4a7315f1b,trm_55b6b96e77df6,hasKind
trm_557b4a7315f1b,trm_55b6b98b88f45,hasKind
trm_557b4a7315f1b,trm_55ef3ba010121,hasKind
trm_557b4a7315f1b,trm_4a3fd79d09735,isPartOf
trm_4a3fd79d0af66,trm_4a3fd79d0af66,isSelf
trm_4a3fd79d0af66,ctp_C4,inCategory
trm_4a3fd79d0af66,trm_4b45f467bf238,hasPart
trm_4a3fd79d0af66,trm_4a3fd79d0a252,isKindOf
trm_4a3fd79d0af66,trm_4a3fd79d0a613,isKindOf
trm_5521a663cd89c,trm_5521a663cd89c,isSelf
trm_5521a663cd89c,trm_4e89aebaa311d,isKindOf
trm_4a3fd79d0af71,trm_4a3fd79d0af71,isSelf
trm_4a3fd79d0af71,ctp_C7,inCategory
trm_4a3fd79d0af71,trm_559f0a129c136,hasPart
trm_4a3fd79d0af71,trm_4a3fd79d09735,isPartOf
trm_4a3fd79d0af71,trm_4a3fd79d0a038,isPartOf
trm_52068e5bd9aa1,trm_52068e5bd9aa1,isSelf
trm_4a3fd79d0af7d,trm_4a3fd79d0af7d,isSelf
trm_4a3fd79d0af7d,ctp_C5,inCategory
trm_4a3fd79d0af7d,trm_4a3fd79d0b938,hasPart
trm_4a3fd79d0af7d,trm_4a3fd79d0b8e5,isKindOf
trm_4a3fd79d0af7d,trm_4a3fd79d0a891,isPartOf
trm_4a3fd79d0af94,trm_4a3fd79d0af94,isSelf
trm_4a3fd79d0af94,ctp_C5,inCategory
trm_4a3fd79d0af94,trm_4a3fd79d0ba01,hasKind
trm_4a3fd79d0af94,trm_4a3fd79d0a7e0,hasKind
trm_4a3fd79d0af94,trm_4a3fd79d0ac93,hasKind
trm_4a3fd79d0af94,trm_4a3fd79d0a891,isPartOf
trm_4a3fd79d0afa0,trm_4a3fd79d0afa0,isSelf
trm_4a3fd79d0afa0,ctp_C5,inCategory
trm_4a3fd79d0afab,trm_4a3fd79d0afab,isSelf
trm_4a3fd79d0afab,ctp_C5,inCategory
trm_4a3fd79d0afab,trm_4a3fd79d0a6ad,isKindOf
trm_557b4a81a4a17,trm_557b4a81a4a17,isSelf
trm_557b4a81a4a17,trm_557b495cdde57,hasKind
trm_557b4a81a4a17,trm_4a3fd79d09849,isKindOf
trm_557b4a81a4a17,trm_5159cb12a0f92,isPartOf
trm_5159cb12a0f92,trm_5159cb12a0f92,isSelf
trm_5159cb12a0f92,trm_557b4a81a4a17,hasPart
trm_5159cb12a0f92,trm_4b6525253c63f,hasPart
trm_5159cb12a0f92,trm_5159c94667677,hasPart
trm_5159cb12a0f92,trm_4a3fd79d0a483,hasPart
trm_5159cb12a0f92,trm_557b495cdde57,hasPart
trm_5159cb12a0f92,trm_559f0a5b4cd36,hasPart
trm_5159cb12a0f92,trm_557b4993a0fdd,isKindOf
trm_4b6525253c63f,trm_4b6525253c63f,isSelf
trm_4b6525253c63f,ctp_C5,inCategory
trm_4b6525253c63f,trm_4a3fd79d0a33b,isKindOf
trm_4b6525253c63f,trm_557b493e4203a,isKindOf
trm_4b6525253c63f,trm_4fafd1626bf2b,isPartOf
trm_4b6525253c63f,trm_5159c94667677,isPartOf
trm_4b6525253c63f,trm_5159cb12a0f92,isPartOf
trm_5159c94667677,trm_5159c94667677,isSelf
trm_5159c94667677,trm_4b6525253c63f,hasPart
trm_5159c94667677,trm_5159cb12a0f92,isPartOf
trm_4a3fd79d0afc3,trm_4a3fd79d0afc3,isSelf
trm_4a3fd79d0afc3,ctp_C1,inCategory
trm_55b6b910b4b23,trm_55b6b910b4b23,isSelf
trm_55b6b910b4b23,trm_557b4a7315f1b,isKindOf
trm_558c7b337080f,trm_558c7b337080f,isSelf
trm_558c7b337080f,trm_557b4a7315f1b,isKindOf
trm_55b6b952c1b4c,trm_55b6b952c1b4c,isSelf
trm_55b6b952c1b4c,trm_557b4a7315f1b,isKindOf
trm_523e0a4b443dc,trm_523e0a4b443dc,isSelf
trm_523e0a4b443dc,trm_523e0419ec219,isKindOf
trm_4a3fd79d0afcf,trm_4a3fd79d0afcf,isSelf
trm_4a3fd79d0afcf,ctp_C3,inCategory
trm_4a3fd79d0afcf,trm_4a3fd79d0a038,isPartOf
trm_55ce71c47f37b,trm_55ce71c47f37b,isSelf
trm_55ce71c47f37b,trm_557b4a913f8cc,isPartOf
trm_557b4a913f8cc,trm_557b4a913f8cc,isSelf
trm_557b4a913f8cc,ctp_C3,inCategory
trm_557b4a913f8cc,trm_55ce71c47f37b,hasPart
trm_557b4a913f8cc,trm_4a3fd79d0b64e,hasPart
trm_4a3fd79d0b64e,trm_4a3fd79d0b64e,isSelf
trm_4a3fd79d0b64e,ctp_C3,inCategory
trm_4a3fd79d0b64e,trm_557b4a913f8cc,isPartOf
trm_4a3fd79d0afda,trm_4a3fd79d0afda,isSelf
trm_4a3fd79d0afda,trm_4a3fd79d0b1d5,hasPart
trm_4a3fd79d0afda,trm_4a3fd79d0a746,isKindOf
trm_4a3fd79d0afe6,trm_4a3fd79d0afe6,isSelf
trm_4a3fd79d0aff2,trm_4a3fd79d0aff2,isSelf
trm_4a3fd79d0affd,trm_4a3fd79d0affd,isSelf
trm_4a3fd79d0affd,ctp_C5,inCategory
trm_4a3fd79d0affd,trm_4a3fd79d0a05b,hasPart
trm_4a3fd79d0affd,trm_4a3fd79d0a7bb,isKindOf
trm_4a3fd79d0affd,trm_4a3fd79d09c28,isPartOf
trm_4a3fd79d0b014,trm_4a3fd79d0b014,isSelf
trm_4a3fd79d0b014,ctp_C8,inCategory
trm_4a3fd79d0b014,trm_4a3fd79d0a17f,isKindOf
trm_4a3fd79d0b014,trm_557b48d40d3cf,isKindOf
trm_4a3fd79d0b020,trm_4a3fd79d0b020,isSelf
trm_4a3fd79d0b020,trm_4a3fd79d0b4cd,isPartOf
trm_4a3fd79d0b02c,trm_4a3fd79d0b02c,isSelf
trm_4a3fd79d0b02c,ctp_C3,inCategory
trm_4a3fd79d0b02c,trm_4a3fd79d0ab7c,isPartOf
trm_4a3fd79d0b02c,trm_4a3fd79d0adb7,isPartOf
trm_4a3fd79d0b037,trm_4a3fd79d0b037,isSelf
trm_4a3fd79d0b037,ctp_C2,inCategory
trm_4a3fd79d0b037,trm_4a3fd79d0b4cd,hasKind
trm_4a3fd79d0b037,trm_4a3fd79d0b0c8,hasKind
trm_4a3fd79d0b043,trm_4a3fd79d0b043,isSelf
trm_4a3fd79d0b043,ctp_C2,inCategory
trm_4a3fd79d0b043,trm_557b4abe521af,hasKind
trm_4a3fd79d0b043,trm_4a3fd79d09902,isKindOf
trm_4a3fd79d0b043,trm_557b4aa070c10,isPartOf
trm_557b4aa070c10,trm_557b4aa070c10,isSelf
trm_557b4aa070c10,ctp_C4,inCategory
trm_557b4aa070c10,trm_4a3fd79d0b043,hasPart
trm_557b4aa070c10,trm_4a3fd79d0a431,hasPart
trm_557b4aa070c10,trm_4aae62e4ad209,isKindOf
trm_4ee8facd77dfc,trm_4ee8facd77dfc,isSelf
trm_4ee8facd77dfc,ctp_C4,inCategory
trm_4ee8facd77dfc,trm_4b45f467bf238,hasKind
trm_4ee8facd77dfc,trm_4a3fd79d09b79,hasKind
trm_4ee8facd77dfc,trm_51a690a7492eb,hasKind
trm_4ee8facd77dfc,trm_4aae62e4ad209,isKindOf
trm_5154b39a3193d,trm_5154b39a3193d,isSelf
trm_4a3fd79d0b05e,trm_4a3fd79d0b05e,isSelf
trm_4a3fd79d0b05e,ctp_C4,inCategory
trm_4a3fd79d0b05e,trm_4a3fd79d0a94f,isKindOf
trm_4a3fd79d0b05e,trm_4d7fc7c13b3c0,isPartOf
trm_4f4672db34a46,trm_4f4672db34a46,isSelf
trm_557b4ab076338,trm_557b4ab076338,isSelf
trm_557b4ab076338,trm_4a3fd79d0b87a,hasPart
trm_557b4ab076338,trm_4a3fd79d09c28,isKindOf
trm_4a3fd79d0b06b,trm_4a3fd79d0b06b,isSelf
trm_4a3fd79d0b06b,ctp_C6,inCategory
trm_4d2201d530697,trm_4d2201d530697,isSelf
trm_4a3fd79d0b077,trm_4a3fd79d0b077,isSelf
trm_4a3fd79d0b077,ctp_C6,inCategory
trm_4a3fd79d0b077,trm_4a3fd79d0a833,isKindOf
trm_4a3fd79d0b077,trm_4a3fd79d0a769,isPartOf
trm_4a3fd79d0b083,trm_4a3fd79d0b083,isSelf
trm_4a3fd79d0b083,ctp_C6,inCategory
trm_4a3fd79d0b083,trm_4a3fd79d0a04f,isKindOf
trm_4a3fd79d0b083,trm_4a3fd79d0a769,isPartOf
trm_51838baad343e,trm_51838baad343e,isSelf
trm_51838baad343e,ctp_C6,inCategory
trm_5521a51034353,trm_5521a51034353,isSelf
trm_5521a51034353,trm_4e89aebaa311d,isKindOf
trm_4a3fd79d0b87a,trm_4a3fd79d0b87a,isSelf
trm_4a3fd79d0b87a,ctp_C6,inCategory
trm_4a3fd79d0b87a,trm_557b4ab076338,isPartOf
trm_4a3fd79d0b08f,trm_4a3fd79d0b08f,isSelf
trm_4a3fd79d0b08f,ctp_C4,inCategory
trm_4a3fd79d0b08f,trm_4a3fd79d0b5a7,isKindOf
trm_4e5faabfe8ce3,trm_4e5faabfe8ce3,isSelf
trm_4e5faabfe8ce3,trm_4e5badf095692,isKindOf
trm_4e5badf095692,trm_4e5badf095692,isSelf
trm_4e5badf095692,trm_4e5faabfe8ce3,hasKind
trm_4e5badf095692,trm_4e5505361f160,isKindOf
trm_525d8e198e0da,trm_525d8e198e0da,isSelf
trm_525d8cd1c9cc3,trm_525d8cd1c9cc3,isSelf
trm_4a3fd79d0b09a,trm_4a3fd79d0b09a,isSelf
trm_4a3fd79d0b09a,ctp_C5,inCategory
trm_4a3fd79d0b09a,trm_4a3fd79d0a891,isKindOf
trm_4a3fd79d0b892,trm_4a3fd79d0b892,isSelf
trm_4a3fd79d0b892,ctp_C6,inCategory
trm_4a3fd79d0b892,trm_4a3fd79d09ad5,hasKind
trm_4a3fd79d0b892,trm_4a3fd79d0a775,isKindOf
trm_4a3fd79d0b892,trm_4a3fd79d0a769,isPartOf
trm_4a3fd79d0b89e,trm_4a3fd79d0b89e,isSelf
trm_4a3fd79d0b89e,ctp_C6,inCategory
trm_4a3fd79d0b89e,trm_568427366401c,hasKind
trm_4a3fd79d0b89e,trm_55b6b89222d4c,hasKind
trm_4a3fd79d0b89e,trm_52b5f1ef4f9cc,hasPart
trm_4a3fd79d0b89e,trm_4a3fd79d0b826,hasPart
trm_4a3fd79d0b89e,trm_4a3fd79d0b802,isKindOf
trm_4a3fd79d0b89e,trm_55c6f58e77fbe,isPartOf
trm_4a3fd79d0b8aa,trm_4a3fd79d0b8aa,isSelf
trm_4a3fd79d0b8aa,ctp_C6,inCategory
trm_568427366401c,trm_568427366401c,isSelf
trm_568427366401c,trm_558c7b14c076e,hasKind
trm_568427366401c,trm_558c7b5228ed4,hasKind
trm_568427366401c,trm_4a3fd79d0b89e,isKindOf
trm_4a3fd79d0b0a6,trm_4a3fd79d0b0a6,isSelf
trm_4a3fd79d0b0a6,ctp_C5,inCategory
trm_4a3fd79d0b0a6,trm_4a3fd79d0a9b9,hasKind
trm_4a3fd79d0b0a6,trm_4a3fd79d0a7bb,isKindOf
trm_4a3fd79d0b0b1,trm_4a3fd79d0b0b1,isSelf
trm_4a3fd79d0b0b1,ctp_C5,inCategory
trm_4a3fd79d0b0b1,trm_4a3fd79d0a275,isKindOf
trm_4a3fd79d0b0bd,trm_4a3fd79d0b0bd,isSelf
trm_4a3fd79d0b0c8,trm_4a3fd79d0b0c8,isSelf
trm_4a3fd79d0b0c8,ctp_C2,inCategory
trm_4a3fd79d0b0c8,trm_4a3fd79d0b037,isKindOf
trm_4a3fd79d0b607,trm_4a3fd79d0b607,isSelf
trm_4a3fd79d0b607,ctp_C4,inCategory
trm_4a3fd79d0b607,trm_4a3fd79d0a613,hasPart
trm_4a3fd79d0b607,trm_4a3fd79d0a038,hasPart
trm_4a3fd79d0b607,trm_4a3fd79d0b613,isKindOf
trm_4a3fd79d0b0df,trm_4a3fd79d0b0df,isSelf
trm_4a3fd79d0b0eb,trm_4a3fd79d0b0eb,isSelf
trm_4a3fd79d0b0eb,ctp_C8,inCategory
trm_4a3fd79d0b0eb,trm_4a3fd79d0a17f,isKindOf
trm_553967f006b70,trm_553967f006b70,isSelf
trm_553967f006b70,trm_4a3fd79d0aab0,isKindOf
trm_4a3fd79d0b0f7,trm_4a3fd79d0b0f7,isSelf
trm_4a3fd79d0b0f7,ctp_C5,inCategory
trm_4a3fd79d0b0f7,trm_4a3fd79d0ba54,hasPart
trm_4a3fd79d0b0f7,trm_4a3fd79d0a891,isKindOf
trm_4a3fd79d0b10e,trm_4a3fd79d0b10e,isSelf
trm_4a3fd79d0b11a,trm_4a3fd79d0b11a,isSelf
trm_4a3fd79d0b11a,ctp_C5,inCategory
trm_4a3fd79d0b11a,trm_4a3fd79d0aeaa,hasKind
trm_4a3fd79d0b125,trm_4a3fd79d0b125,isSelf
trm_4a3fd79d0b125,ctp_C5,inCategory
trm_4a3fd79d0b125,trm_565bce2791089,isKindOf
trm_5159c70d0e98e,trm_5159c70d0e98e,isSelf
trm_4a3fd79d0b13d,trm_4a3fd79d0b13d,isSelf
trm_4a3fd79d0b13d,ctp_C9,inCategory
